country,date,confirmed,deaths,recovered,active,new_cases,new_deaths,population,cases_per_million,deaths_per_million,mortality_rate,recovery_rate
USA,2022-06-22,19017135,242933,17387368,1386834,1875,23,331000000,57453.58006042296,733.9365558912386,1.2774426852414942,91.43000772724177
USA,2022-06-23,19017138,191541,17942202,883395,2211,22,331000000,57453.58912386707,578.6737160120846,1.0072020300846531,94.34754062362065
USA,2022-06-24,19017140,452640,16706113,1858387,1544,36,331000000,57453.59516616314,1367.4924471299094,2.380168626828219,87.84766268744933
USA,2022-06-25,19017143,366632,17799517,850994,2153,41,331000000,57453.60422960725,1107.6495468277944,1.9279026297483275,93.59721909857859
USA,2022-06-26,19017146,498112,17510651,1008383,2165,56,331000000,57453.61329305136,1504.870090634441,2.6192784132803104,92.07822772144674
USA,2022-06-27,19017148,207257,16879396,1930495,2192,23,331000000,57453.61933534744,626.154078549849,1.0898427040689802,88.75881914575203
USA,2022-06-28,19017151,249944,17612115,1155092,2394,31,331000000,57453.62839879154,755.1178247734139,1.31430833146353,92.61174294719541
USA,2022-06-29,19017153,214988,17521046,1281119,2444,27,331000000,57453.63444108761,649.5105740181269,1.1304951903158165,92.13285500726633
USA,2022-06-30,19017156,465528,15958870,2592758,1866,45,331000000,57453.64350453172,1406.429003021148,2.4479370101396865,83.91827884253566
USA,2022-07-01,19017158,507219,17562177,947762,1380,36,331000000,57453.64954682779,1532.3836858006043,2.667165093753756,92.34911441551887
USA,2022-07-02,19017161,448712,16005706,2562743,2224,52,331000000,57453.6586102719,1355.6253776435046,2.3595109701179897,84.16453959663063
USA,2022-07-03,19017163,305172,17950941,761050,2116,33,331000000,57453.664652567975,921.9697885196374,1.6047188531748926,94.39336982072457
USA,2022-07-04,19017165,527432,17821542,668191,2288,63,331000000,57453.67069486405,1593.4501510574019,2.7734522995409674,93.71292724230977
USA,2022-07-05,19017167,540182,16437664,2039321,1367,38,331000000,57453.676737160116,1631.9697885196374,2.84049669438145,86.43592392073961
USA,2022-07-06,19017170,316956,17521778,1178436,2365,39,331000000,57453.685800604224,957.5709969788519,1.6666833182855283,92.13662180019423
USA,2022-07-07,19017172,209976,16883552,1923644,2333,25,331000000,57453.6918429003,634.3685800604229,1.1041389329601687,88.78056106344309
USA,2022-07-08,19017174,406453,16415964,2194757,2201,47,331000000,57453.69788519637,1227.954682779456,2.137294426606182,86.32178471943308
USA,2022-07-09,19017176,252699,17879835,884642,1582,21,331000000,57453.70392749245,763.441087613293,1.328793507511315,94.01940119815897
USA,2022-07-10,19017178,226487,16834761,1955930,1988,23,331000000,57453.70996978852,684.2507552870092,1.1909600888207492,88.523970275716
USA,2022-07-11,19017180,276575,16908915,1831690,1751,25,331000000,57453.716012084595,835.5740181268882,1.4543428626115966,88.91389259606314
USA,2022-07-12,19017182,352675,17520058,1144449,1710,31,331000000,57453.72205438067,1065.4833836858006,1.8545071504284916,92.12751920868192
USA,2022-07-13,19017184,495331,17011913,1509940,1586,41,331000000,57453.728096676736,1496.4682779456193,2.6046495632581563,89.45547879223338
USA,2022-07-14,19017186,505385,16953215,1558586,1979,52,331000000,57453.73413897281,1526.842900302115,2.657517258336749,89.14681173124141
USA,2022-07-15,19017187,511362,16944591,1561234,2334,62,331000000,57453.73716012084,1544.9003021148035,2.6889465828989323,89.1014585911155
USA,2022-07-16,19017189,478351,16405709,2133129,2278,57,331000000,57453.74320241692,1445.1691842900302,2.5153612345126293,86.2677917330474
USA,2022-07-17,19017191,262593,17965678,788920,1567,21,331000000,57453.74924471299,793.3323262839879,1.3808190704925873,94.47072388345892
USA,2022-07-18,19017193,635829,16954878,1426486,2141,71,331000000,57453.755287009066,1920.9335347432025,3.3434429571178037,89.15552363590147
USA,2022-07-19,19017194,218562,17493951,1304681,1871,21,331000000,57453.7583081571,660.308157099698,1.1492862722018822,91.9901800444377
USA,2022-07-20,19017196,660946,16129619,2226631,1995,69,331000000,57453.76435045317,1996.8157099697885,3.475517631516234,84.81596866330872
USA,2022-07-21,19017198,499656,17172259,1345283,1937,50,331000000,57453.77039274925,1509.534743202417,2.6273902180542055,90.29857605731402
USA,2022-07-22,19017199,559546,16143021,2314632,1972,58,331000000,57453.77341389728,1690.4712990936557,2.942315532376771,84.88642833258463
USA,2022-07-23,19017201,484812,17745300,787089,2159,55,331000000,57453.77945619335,1464.6888217522658,2.5493341528019817,93.31183910818422
USA,2022-07-24,19017202,340002,16494740,2182460,2298,41,331000000,57453.78247734139,1027.1963746223566,1.7878655335311682,86.73589311403434
USA,2022-07-25,19017204,440849,17810461,765894,2451,56,331000000,57453.78851963746,1331.870090634441,2.3181588628906753,93.65446676598727
USA,2022-07-26,19017205,495787,17543176,978242,1518,39,331000000,57453.791540785496,1497.845921450151,2.6070445157424555,92.24897139195797
USA,2022-07-27,19017207,350553,17490612,1176042,2412,44,331000000,57453.79758308157,1059.07250755287,1.8433463967658343,91.97255937741016
USA,2022-07-28,19017208,218996,17534971,1263241,1946,22,331000000,57453.80060422961,661.6193353474321,1.1515675697505123,92.20581170485174
USA,2022-07-29,19017209,632610,16724055,1660544,2118,70,331000000,57453.803625377644,1911.2084592145015,3.3265133700744416,87.94169007660378
USA,2022-07-30,19017211,211359,16922954,1882898,1594,17,331000000,57453.80966767372,638.5468277945619,1.1114090283796083,88.98757025938241
USA,2022-07-31,19017212,552016,16480411,1984785,1675,48,331000000,57453.81268882175,1667.7220543806645,2.9027178116329564,86.66049997234084
USA,2022-08-01,19017213,647683,16982796,1386734,2414,82,331000000,57453.81570996979,1956.7462235649548,3.40577244415362,89.30223371847389
USA,2022-08-02,19017215,551905,16907265,1558045,2391,69,331000000,57453.82175226586,1667.3867069486405,2.9021336720439876,88.9050526062833
USA,2022-08-03,19017216,408203,17070139,1538874,1537,32,331000000,57453.82477341389,1233.2416918429003,2.146491894502329,89.76150347138088
USA,2022-08-04,19017217,419012,17811890,786315,2317,51,331000000,57453.827794561934,1265.8972809667673,2.2033297511407692,93.6619169881692
USA,2022-08-05,19017218,255305,18187756,574157,2100,28,331000000,57453.83081570997,771.3141993957703,1.3424939441720656,95.63836308759778
USA,2022-08-06,19017219,376473,17318998,1321748,1933,38,331000000,57453.83383685801,1137.380664652568,1.9796427648017305,91.07008758746481
USA,2022-08-07,19017221,492802,16853300,1671119,1455,37,331000000,57453.839879154075,1488.8277945619334,2.591346022639165,88.62125544000357
USA,2022-08-08,19017222,643267,16769996,1603959,1795,60,331000000,57453.842900302116,1943.404833836858,3.3825497751459177,88.18320572794491
USA,2022-08-09,19017223,408377,17870567,738279,1581,33,331000000,57453.84592145015,1233.7673716012087,2.1474060644921713,93.97043406390092
USA,2022-08-10,19017224,291893,15945809,2779522,1532,23,331000000,57453.84894259819,881.8519637462235,1.534887531429403,83.849298930275
USA,2022-08-11,19017225,584490,17287227,1145508,1347,41,331000000,57453.85196374622,1765.8308157099698,3.073476808524903,90.90299452207144
USA,2022-08-12,19017226,522170,16597920,1897136,1736,47,331000000,57453.854984894264,1577.5528700906343,2.7457737527018926,87.27834438103643
USA,2022-08-13,19017227,649938,16477942,1889347,2418,82,331000000,57453.8580060423,1963.5589123867069,3.4176276068009286,86.64744865273995
USA,2022-08-14,19017228,557722,16377273,2082233,2306,67,331000000,57453.86102719034,1684.960725075529,2.9327197423304807,86.1180872417368
USA,2022-08-15,19017229,408031,17562651,1046547,1596,34,331000000,57453.86404833837,1232.7220543806645,2.1455859841620457,92.35126211079438
USA,2022-08-16,19017230,553201,17589292,874737,2427,70,331000000,57453.867069486405,1671.3021148036253,2.9089462555798082,92.49134600570115
USA,2022-08-17,19017231,587350,17400212,1029669,2019,62,331000000,57453.87009063444,1774.4712990936555,3.088514831628222,91.49708493313248
USA,2022-08-18,19017232,452605,17572725,991902,1761,41,331000000,57453.87311178247,1367.3867069486405,2.3799730686358562,92.40422055112963
USA,2022-08-19,19017233,574358,16070135,2372740,1383,41,331000000,57453.87613293051,1735.2205438066467,3.0201975229519458,84.503013661346
USA,2022-08-20,19017234,574451,16238105,2204678,1918,57,331000000,57453.879154078546,1735.501510574018,3.0206863942463977,85.38626069385275
USA,2022-08-21,19017234,381658,17840901,794675,1611,32,331000000,57453.879154078546,1153.045317220544,2.0069059464693972,93.81438436315187
USA,2022-08-22,19017235,618717,15978318,2420200,1331,43,331000000,57453.88217522659,1869.2356495468277,3.2534540378766943,84.02019536488874
USA,2022-08-23,19017236,644136,16707781,1665319,2461,83,331000000,57453.88519637462,1946.0302114803626,3.3871168239169984,87.85599021855752
USA,2022-08-24,19017237,419115,17226570,1371552,1916,42,331000000,57453.88821752266,1266.2084592145015,2.203869047853797,90.58397915533155
USA,2022-08-25,19017238,205679,16120082,2691477,1434,15,331000000,57453.891238670694,621.3867069486405,1.081539811406893,84.7656321070389
USA,2022-08-26,19017239,321176,17287216,1408847,1838,31,331000000,57453.894259818735,970.3202416918429,1.6888676637023914,90.9028697593799
USA,2022-08-27,19017239,373842,17130689,1512708,2463,48,331000000,57453.894259818735,1129.4320241691844,1.9658058669820577,90.07979023663741
USA,2022-08-28,19017240,592991,17655375,768874,1805,56,331000000,57453.89728096677,1791.5135951661632,3.1181759287888253,92.83878733191567
USA,2022-08-29,19017241,653419,15669891,2693931,2332,80,331000000,57453.9003021148,1974.0755287009065,3.435929533626881,82.39834053741023
USA,2022-08-30,19017242,547588,16206074,2263580,2289,65,331000000,57453.90332326284,1654.344410876133,2.879429099130147,85.21779341084265
USA,2022-08-31,19017242,260620,17472656,1283966,2422,33,331000000,57453.90332326284,787.3716012084592,1.3704405717716586,91.8779705280082
USA,2022-09-01,19017243,395264,17435743,1186236,1587,32,331000000,57453.906344410876,1194.1510574018127,2.0784505934955977,91.68386290273517
USA,2022-09-02,19017244,393420,16559570,2064254,1974,40,331000000,57453.90936555892,1188.5800604229607,2.068754021350307,87.07660268753979
USA,2022-09-03,19017244,258546,16913073,1845625,2289,31,331000000,57453.90936555892,781.1057401812689,1.3595345361294202,88.93545773509558
USA,2022-09-04,19017245,592315,16547669,1877261,2362,73,331000000,57453.91238670695,1789.4712990936555,3.114620440552772,87.01401806623409
USA,2022-09-05,19017246,581528,17636833,798885,2202,67,331000000,57453.915407854984,1756.882175226586,3.0578980784073573,92.74125706740082
USA,2022-09-06,19017246,287379,16494215,2235652,1952,29,331000000,57453.915407854984,868.214501510574,1.511149406175847,86.73293178202564
USA,2022-09-07,19017247,472484,15836062,2708701,1668,41,331000000,57453.91842900302,1427.4441087613293,2.4845026201742026,83.27210557868865
USA,2022-09-08,19017247,363397,16516660,2137190,2057,39,331000000,57453.91842900302,1097.8761329305137,1.9108812121964869,86.8509516650859
USA,2022-09-09,19017248,408871,16029374,2579003,2334,50,331000000,57453.92145015106,1235.259818731118,2.1500008834085773,84.28861000287739
USA,2022-09-10,19017249,212822,17623695,1180732,2274,25,331000000,57453.92447129909,642.9667673716012,1.1190998235338876,92.67215778685971
USA,2022-09-11,19017249,357810,17707332,952107,2214,41,331000000,57453.92447129909,1080.9969788519638,1.8815024191984866,93.11195325885463
USA,2022-09-12,19017250,410436,15917169,2689645,1919,41,331000000,57453.927492447125,1239.9879154078549,2.1582300280008937,83.69858418015224
USA,2022-09-13,19017250,632803,16491195,1893252,1662,55,331000000,57453.927492447125,1911.7915407854985,3.327521066400242,86.71703321983988
USA,2022-09-14,19017251,443112,17104028,1470111,1955,45,331000000,57453.930513595165,1338.7069486404832,2.3300528556940225,89.93953963167442
USA,2022-09-15,19017251,362362,17475440,1179449,1401,26,331000000,57453.930513595165,1094.749244712991,1.905438383286838,91.89256638617222
USA,2022-09-16,19017252,286960,15943428,2786864,1560,23,331000000,57453.9335347432,866.9486404833837,1.5089456668082222,83.83665526438836
USA,2022-09-17,19017252,609852,15760933,2646467,1830,58,331000000,57453.9335347432,1842.453172205438,3.2068355617310007,82.87702660720907
USA,2022-09-18,19017253,337596,17517912,1161745,1549,27,331000000,57453.93655589124,1019.9274924471298,1.7752090693645397,92.11589076508578
USA,2022-09-19,19017253,387925,17531842,1097486,2062,42,331000000,57453.93655589124,1171.9788519637461,2.039858227684093,92.18914004036229
USA,2022-09-20,19017254,616178,17447223,953853,2026,65,331000000,57453.93957703927,1861.5649546827794,3.2400997536237353,91.74417610449963
USA,2022-09-21,19017254,319222,16174597,2523435,1619,27,331000000,57453.93957703927,964.4169184290031,1.6785914517416658,85.05222152472697
USA,2022-09-22,19017255,665387,16492642,1859226,1715,60,331000000,57453.942598187314,2010.2326283987916,3.49885932538634,86.72461929968337
USA,2022-09-23,19017255,552680,16896868,1567707,1582,45,331000000,57453.942598187314,1669.7280966767373,2.9062028142337053,88.85019420520996
USA,2022-09-24,19017256,371164,16776567,1869525,1501,29,331000000,57453.94561933535,1121.3413897280966,1.9517221622299241,88.21760089888888
USA,2022-09-25,19017256,200000,16602132,2215124,2191,23,331000000,57453.94561933535,604.2296072507553,1.0516764353385157,87.30035500389751
USA,2022-09-26,19017257,317990,17304527,1394740,1921,32,331000000,57453.94864048339,960.6948640483384,1.6721128604403883,90.99381156809314
USA,2022-09-27,19017257,362140,17981761,673356,1881,35,331000000,57453.94864048339,1094.0785498489427,1.904270421333634,94.55496657588421
USA,2022-09-28,19017257,251950,17211746,1553561,2052,27,331000000,57453.94864048339,761.1782477341391,1.3248493197520548,90.5059336370119
USA,2022-09-29,19017258,527010,16098547,2391701,2222,61,331000000,57453.95166163142,1592.1752265861028,2.7712196994961102,84.65230371276448
USA,2022-09-30,19017258,403552,16176855,2436851,2440,51,331000000,57453.95166163142,1219.1903323262839,2.1220304209997045,85.06407706095169
USA,2022-10-01,19017259,236876,17774170,1006213,1536,19,331000000,57453.95468277946,715.6374622356495,1.2455843399934765,93.46336398952131
USA,2022-10-02,19017259,249661,17867815,899783,1470,19,331000000,57453.95468277946,754.2628398791541,1.3128127455171117,93.95578511077754
USA,2022-10-03,19017259,204843,16107706,2704710,1724,18,331000000,57453.95468277946,618.8610271903323,1.0771426102994128,84.70046077618231
USA,2022-10-04,19017260,291626,17411423,1314211,1493,22,331000000,57453.957703927495,881.0453172205438,1.5334806381150596,91.55589711661932
USA,2022-10-05,19017260,246689,17677491,1093080,1510,19,331000000,57453.957703927495,745.2839879154078,1.2971847679423851,92.95498405133021
USA,2022-10-06,19017260,397139,17054488,1565633,2096,43,331000000,57453.957703927495,1199.8157099697885,2.0883082000246094,89.67899686915992
USA,2022-10-07,19017261,419568,16938792,1658901,1687,37,331000000,57453.96072507553,1267.5770392749243,2.2062483130457116,89.07061852913519
USA,2022-10-08,19017261,621185,15672121,2723955,1773,57,331000000,57453.96072507553,1876.6918429003022,3.266427273622632,82.40998007021095
USA,2022-10-09,19017261,249308,17748959,1018994,2223,29,331000000,57453.96072507553,753.1963746223565,1.3109563990313853,93.33078512200048
USA,2022-10-10,19017262,591093,15877861,2548308,2034,63,331000000,57453.96374622356,1785.7794561933533,3.1081919153240882,83.4918349444836
USA,2022-10-11,19017262,428405,17375807,1213050,1969,44,331000000,57453.96374622356,1294.2749244712993,2.252716505667325,91.36860500738749
USA,2022-10-12,19017262,447254,16741818,1828190,1940,45,331000000,57453.96374622356,1351.2205438066467,2.3518317200446623,88.03484960137796
USA,2022-10-13,19017263,419456,16072579,2525228,1683,37,331000000,57453.966767371596,1267.238670694864,2.2056591424328515,84.51573183796216
USA,2022-10-14,19017263,529826,17827362,660075,2428,67,331000000,57453.966767371596,1600.6827794561934,2.78602656964885,93.74304809267244
USA,2022-10-15,19017263,608239,17434354,974670,1589,50,331000000,57453.966767371596,1837.5800604229607,3.198351939498339,91.67646259085758
